# trace records: appended=6864 stored=6864
# seq[0]=0
# seq[1]=4
# seq[2]=264
# seq[3]=34
# seq[4]=132
# seq[5]=260
# seq[6]=0
# seq[7]=1024
# seq[8]=1024
# seq[9]=4096
# seq[10]=32
# seq[11]=4
# seq[12]=0
# seq[13]=0
# seq[14]=0
# seq[15]=0
kind,bx,by,rank,warp,lane,smid,seq,t,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9
9,54,0,0,0,0,102,776,1788983405571356288,4,14,0,1,1,0,5,14,4,0
9,43,1,3,0,0,91,775,1788983405571356288,6,14,0,1,1,0,5,15,7,0
9,55,0,1,0,0,103,777,1788983405571356288,4,14,0,1,1,0,5,15,4,0
8,42,0,0,1,0,76,194,1788983405571356352,6,14,0,1,1,0,5,14,6,0
9,42,0,0,0,0,76,779,1788983405571356416,6,14,0,1,1,0,5,14,6,0
9,43,0,1,0,0,77,778,1788983405571356416,6,14,0,1,1,0,5,15,6,0
7,0,0,0,1,0,0,195,1788983405571360256,1,0,3,1240,0,0,0,0,0,0
8,0,0,0,1,0,0,195,1788983405571361088,8,14,0,1,1,1,3,14,8,0
9,1,0,1,0,0,1,780,1788983405571361184,8,14,0,1,1,1,3,15,8,0
9,1,1,3,0,0,17,781,1788983405571361184,8,14,0,1,1,1,3,15,9,0
9,0,0,0,0,0,0,782,1788983405571361920,8,14,0,1,1,1,3,14,8,0
9,0,1,2,0,0,16,783,1788983405571362944,8,14,0,1,1,1,3,14,9,0
7,16,0,0,1,0,32,196,1788983405571376032,0,0,6,1232,8,0,0,0,0,0
8,16,0,0,1,0,32,196,1788983405571376896,10,14,0,1,0,1,6,14,10,0
9,17,0,1,0,0,33,784,1788983405571376928,10,14,0,1,0,1,6,15,10,0
9,17,1,3,0,0,49,785,1788983405571376960,10,14,0,1,0,1,6,15,11,0
7,22,0,0,1,0,38,197,1788983405571377152,0,0,6,1232,11,0,0,0,0,0
7,24,0,0,1,0,40,198,1788983405571377216,0,0,6,1232,12,0,0,0,0,0
9,16,0,0,0,0,32,786,1788983405571377472,10,14,0,1,0,1,6,14,10,0
9,16,1,2,0,0,48,787,1788983405571377472,10,14,0,1,0,1,6,14,11,0
8,22,0,0,1,0,38,197,1788983405571377984,12,14,0,1,0,1,6,14,12,0
8,24,0,0,1,0,40,198,1788983405571378016,14,14,0,1,0,1,6,14,14,0
7,38,0,0,1,0,72,199,1788983405571378016,0,0,6,1232,19,0,0,0,0,0
9,23,0,1,0,0,39,788,1788983405571378048,12,14,0,1,0,1,6,15,12,0
7,36,0,0,1,0,70,200,1788983405571378080,0,0,6,1232,18,0,0,0,0,0
9,25,0,1,0,0,41,791,1788983405571378112,14,14,0,1,0,1,6,15,14,0
9,23,1,3,0,0,55,789,1788983405571378144,12,14,0,1,0,1,6,15,13,0
9,25,1,3,0,0,57,790,1788983405571378144,14,14,0,1,0,1,6,15,15,0
7,8,0,0,1,0,8,201,1788983405571378176,0,0,6,1232,4,0,0,0,0,0
9,24,0,0,0,0,40,793,1788983405571378464,14,14,0,1,0,1,6,14,14,0
9,22,1,2,0,0,54,792,1788983405571378496,12,14,0,1,0,1,6,14,13,0
9,24,1,2,0,0,56,794,1788983405571378528,14,14,0,1,0,1,6,14,15,0
7,32,0,0,1,0,66,202,1788983405571378560,0,0,6,1232,16,0,0,0,0,0
9,22,0,0,0,0,38,795,1788983405571378592,12,14,0,1,0,1,6,14,12,0
8,38,0,0,1,0,72,199,1788983405571378816,16,14,0,1,0,1,6,14,16,0
8,36,0,0,1,0,70,200,1788983405571378880,18,14,0,1,0,1,6,14,18,0
9,39,0,1,0,0,73,796,1788983405571378912,16,14,0,1,0,1,6,15,16,0
9,39,1,3,0,0,87,797,1788983405571378944,16,14,0,1,0,1,6,15,17,0
7,50,0,0,1,0,98,203,1788983405571378976,0,0,6,1232,25,0,0,0,0,0
9,37,0,1,0,0,71,799,1788983405571379008,18,14,0,1,0,1,6,15,18,0
9,37,1,3,0,0,85,798,1788983405571379040,18,14,0,1,0,1,6,15,19,0
8,8,0,0,1,0,8,201,1788983405571379072,20,14,0,1,0,1,6,14,20,0
9,9,1,3,0,0,25,800,1788983405571379072,20,14,0,1,0,1,6,15,21,0
9,9,0,1,0,0,9,801,1788983405571379104,20,14,0,1,0,1,6,15,20,0
9,38,0,0,0,0,72,803,1788983405571379296,16,14,0,1,0,1,6,14,16,0
9,38,1,2,0,0,86,802,1788983405571379296,16,14,0,1,0,1,6,14,17,0
9,36,0,0,0,0,70,804,1788983405571379360,18,14,0,1,0,1,6,14,18,0
7,6,0,0,1,0,6,204,1788983405571379392,0,0,6,1232,3,0,0,0,0,0
9,36,1,2,0,0,84,805,1788983405571379392,18,14,0,1,0,1,6,14,19,0
8,32,0,0,1,0,66,202,1788983405571379392,22,14,0,1,0,1,6,14,22,0
7,52,0,0,1,0,100,205,1788983405571379456,0,0,6,1232,26,0,0,0,0,0
9,33,1,3,0,0,81,807,1788983405571379520,22,14,0,1,0,1,6,15,23,0
9,33,0,1,0,0,67,806,1788983405571379520,22,14,0,1,0,1,6,15,22,0
9,8,0,0,0,0,8,808,1788983405571379552,20,14,0,1,0,1,6,14,20,0
9,8,1,2,0,0,24,809,1788983405571379648,20,14,0,1,0,1,6,14,21,0
7,18,0,0,1,0,34,206,1788983405571379872,0,0,6,1232,9,0,0,0,0,0
8,50,0,0,1,0,98,203,1788983405571379904,24,14,0,1,0,1,6,14,24,0
9,51,1,3,0,0,113,810,1788983405571379936,24,14,0,1,0,1,6,15,25,0
9,32,0,0,0,0,66,811,1788983405571379936,22,14,0,1,0,1,6,14,22,0
9,51,0,1,0,0,99,812,1788983405571379936,24,14,0,1,0,1,6,15,24,0
9,32,1,2,0,0,80,813,1788983405571379968,22,14,0,1,0,1,6,14,23,0
9,50,1,2,0,0,112,814,1788983405571380192,24,14,0,1,0,1,6,14,25,0
8,6,0,0,1,0,6,204,1788983405571380224,26,14,0,1,0,1,6,14,26,0
9,50,0,0,0,0,98,815,1788983405571380320,24,14,0,1,0,1,6,14,24,0
9,7,0,1,0,0,7,816,1788983405571380320,26,14,0,1,0,1,6,15,26,0
9,7,1,3,0,0,23,817,1788983405571380352,26,14,0,1,0,1,6,15,27,0
8,52,0,0,1,0,100,205,1788983405571380320,28,14,0,1,0,1,6,14,28,0
9,53,1,3,0,0,115,818,1788983405571380352,28,14,0,1,0,1,6,15,29,0
9,53,0,1,0,0,101,819,1788983405571380416,28,14,0,1,0,1,6,15,28,0
9,6,0,0,0,0,6,820,1788983405571380480,26,14,0,1,0,1,6,14,26,0
7,2,0,0,1,0,2,207,1788983405571380576,0,0,6,1232,1,0,0,0,0,0
9,52,1,2,0,0,114,821,1788983405571380672,28,14,0,1,0,1,6,14,29,0
8,18,0,0,1,0,34,206,1788983405571380672,30,14,0,1,0,1,6,14,30,0
9,19,0,1,0,0,35,822,1788983405571380768,30,14,0,1,0,1,6,15,30,0
9,19,1,3,0,0,51,823,1788983405571380800,30,14,0,1,0,1,6,15,31,0
7,46,0,0,1,0,94,208,1788983405571380864,0,0,6,1232,23,0,0,0,0,0
9,6,1,2,0,0,22,824,1788983405571380928,26,14,0,1,0,1,6,14,27,0
9,52,0,0,0,0,100,825,1788983405571381120,28,14,0,1,0,1,6,14,28,0
9,18,1,2,0,0,50,826,1788983405571381184,30,14,0,1,0,1,6,14,31,0
9,18,0,0,0,0,34,827,1788983405571381280,30,14,0,1,0,1,6,14,30,0
9,3,0,1,0,0,3,828,1788983405571381472,32,14,0,1,0,1,6,15,32,0
8,2,0,0,1,0,2,207,1788983405571381504,32,14,0,1,0,1,6,14,32,0
9,3,1,3,0,0,19,829,1788983405571381504,32,14,0,1,0,1,6,15,33,0
8,46,0,0,1,0,94,208,1788983405571381824,34,14,0,1,0,1,6,14,34,0
9,47,0,1,0,0,95,830,1788983405571381824,34,14,0,1,0,1,6,15,34,0
9,47,1,3,0,0,109,831,1788983405571381824,34,14,0,1,0,1,6,15,35,0
9,2,1,2,0,0,18,832,1788983405571381824,32,14,0,1,0,1,6,14,33,0
9,2,0,0,0,0,2,833,1788983405571381856,32,14,0,1,0,1,6,14,32,0
9,46,0,0,0,0,94,834,1788983405571382144,34,14,0,1,0,1,6,14,34,0
9,46,1,2,0,0,108,835,1788983405571382240,34,14,0,1,0,1,6,14,35,0
7,34,0,0,1,0,68,209,1788983405571384128,0,0,6,1232,17,0,0,0,0,0
7,26,0,0,1,0,42,210,1788983405571385216,0,0,6,1232,13,0,0,0,0,0
8,34,0,0,1,0,68,209,1788983405571385568,36,14,0,1,0,1,6,14,36,0
9,34,0,0,0,0,68,836,1788983405571385632,36,14,0,1,0,1,6,14,36,0
9,35,0,1,0,0,69,837,1788983405571385632,36,14,0,1,0,1,6,15,36,0
9,35,1,3,0,0,83,838,1788983405571385696,36,14,0,1,0,1,6,15,37,0
9,34,1,2,0,0,82,839,1788983405571385696,36,14,0,1,0,1,6,14,37,0
7,44,0,0,1,0,78,211,1788983405571386176,0,0,6,1232,22,0,0,0,0,0
7,20,0,0,1,0,36,212,1788983405571386176,0,0,6,1232,10,0,0,0,0,0
7,10,0,0,1,0,10,213,1788983405571386304,0,0,6,1232,5,0,0,0,0,0
7,58,0,0,1,0,106,214,1788983405571386400,0,0,6,1232,29,0,0,0,0,0
7,62,0,0,1,0,132,215,1788983405571386432,0,0,6,1232,31,0,0,0,0,0
8,26,0,0,1,0,42,210,1788983405571386688,38,14,0,1,0,1,6,14,38,0
9,26,0,0,0,0,42,840,1788983405571386720,38,14,0,1,0,1,6,14,38,0
9,27,0,1,0,0,43,841,1788983405571386752,38,14,0,1,0,1,6,15,38,0
9,27,1,3,0,0,59,843,1788983405571386752,38,14,0,1,0,1,6,15,39,0
9,26,1,2,0,0,58,842,1788983405571386752,38,14,0,1,0,1,6,14,39,0
7,56,0,0,1,0,104,216,1788983405571386848,0,0,6,1232,28,0,0,0,0,0
7,60,0,0,1,0,130,217,1788983405571386944,0,0,6,1232,30,0,0,0,0,0
7,0,2,0,1,0,134,218,1788983405571387168,0,0,6,1232,0,1,0,0,0,0
7,40,0,0,1,0,74,219,1788983405571387232,0,0,6,1232,20,0,0,0,0,0
7,28,0,0,1,0,44,220,1788983405571387360,0,0,6,1232,14,0,0,0,0,0
7,12,0,0,1,0,12,221,1788983405571387552,0,0,6,1232,6,0,0,0,0,0
8,44,0,0,1,0,78,211,1788983405571387616,40,14,0,1,0,1,6,14,40,0
9,44,0,0,0,0,78,844,1788983405571387648,40,14,0,1,0,1,6,14,40,0
9,45,0,1,0,0,79,845,1788983405571387648,40,14,0,1,0,1,6,15,40,0
8,20,0,0,1,0,36,212,1788983405571387680,42,14,0,1,0,1,6,14,42,0
9,20,0,0,0,0,36,848,1788983405571387680,42,14,0,1,0,1,6,14,42,0
9,21,0,1,0,0,37,849,1788983405571387680,42,14,0,1,0,1,6,15,42,0
9,45,1,3,0,0,93,846,1788983405571387680,40,14,0,1,0,1,6,15,41,0
9,44,1,2,0,0,92,847,1788983405571387680,40,14,0,1,0,1,6,14,41,0
7,4,0,0,1,0,4,222,1788983405571387680,0,0,6,1232,2,0,0,0,0,0
9,21,1,3,0,0,53,850,1788983405571387712,42,14,0,1,0,1,6,15,43,0
9,20,1,2,0,0,52,851,1788983405571387744,42,14,0,1,0,1,6,14,43,0
8,10,0,0,1,0,10,213,1788983405571387808,44,14,0,1,0,1,6,14,44,0
9,10,0,0,0,0,10,852,1788983405571387872,44,14,0,1,0,1,6,14,44,0
9,11,0,1,0,0,11,853,1788983405571387872,44,14,0,1,0,1,6,15,44,0
9,11,1,3,0,0,27,855,1788983405571387872,44,14,0,1,0,1,6,15,45,0
9,10,1,2,0,0,26,854,1788983405571387872,44,14,0,1,0,1,6,14,45,0
7,30,0,0,1,0,46,223,1788983405571387872,0,0,6,1232,15,0,0,0,0,0
8,58,0,0,1,0,106,214,1788983405571387904,46,14,0,1,0,1,6,14,46,0
9,58,1,2,0,0,120,856,1788983405571387936,46,14,0,1,0,1,6,14,47,0
9,59,1,3,0,0,121,857,1788983405571387904,46,14,0,1,0,1,6,15,47,0
8,62,0,0,1,0,132,215,1788983405571387904,48,14,0,1,0,1,6,14,48,0
9,62,0,0,0,0,132,858,1788983405571387936,48,14,0,1,0,1,6,14,48,0
9,63,0,1,0,0,133,859,1788983405571387936,48,14,0,1,0,1,6,15,48,0
9,58,0,0,0,0,106,861,1788983405571387936,46,14,0,1,0,1,6,14,46,0
9,59,0,1,0,0,107,860,1788983405571387968,46,14,0,1,0,1,6,15,46,0
9,62,1,2,0,0,138,863,1788983405571387968,48,14,0,1,0,1,6,14,49,0
9,63,1,3,0,0,139,862,1788983405571387968,48,14,0,1,0,1,6,15,49,0
7,48,0,0,1,0,96,224,1788983405571388000,0,0,6,1232,24,0,0,0,0,0
7,14,0,0,1,0,14,225,1788983405571388256,0,0,6,1232,7,0,0,0,0,0
8,56,0,0,1,0,104,216,1788983405571388352,50,14,0,1,0,1,6,14,50,0
9,57,1,3,0,0,119,865,1788983405571388384,50,14,0,1,0,1,6,15,51,0
9,56,1,2,0,0,118,864,1788983405571388384,50,14,0,1,0,1,6,14,51,0
9,57,0,1,0,0,105,867,1788983405571388416,50,14,0,1,0,1,6,15,50,0
9,56,0,0,0,0,104,866,1788983405571388416,50,14,0,1,0,1,6,14,50,0
7,42,0,0,1,0,76,226,1788983405571388448,0,0,6,1232,21,0,0,0,0,0
9,60,1,2,0,0,136,868,1788983405571388448,52,14,0,1,0,1,6,14,53,0
9,61,1,3,0,0,137,869,1788983405571388448,52,14,0,1,0,1,6,15,53,0
8,60,0,0,1,0,130,217,1788983405571388480,52,14,0,1,0,1,6,14,52,0
9,60,0,0,0,0,130,870,1788983405571388512,52,14,0,1,0,1,6,14,52,0
9,61,0,1,0,0,131,871,1788983405571388512,52,14,0,1,0,1,6,15,52,0
9,1,3,3,0,0,141,872,1788983405571388640,54,14,0,1,0,1,6,15,55,0
9,0,3,2,0,0,140,873,1788983405571388608,54,14,0,1,0,1,6,14,55,0
8,0,2,0,1,0,134,218,1788983405571388640,54,14,0,1,0,1,6,14,54,0
9,0,2,0,0,0,134,874,1788983405571388672,54,14,0,1,0,1,6,14,54,0
7,54,0,0,1,0,102,227,1788983405571388640,0,0,6,1232,27,0,0,0,0,0
9,1,2,1,0,0,135,875,1788983405571388672,54,14,0,1,0,1,6,15,54,0
9,40,1,2,0,0,88,876,1788983405571388800,56,14,0,1,0,1,6,14,57,0
9,41,1,3,0,0,89,877,1788983405571388800,56,14,0,1,0,1,6,15,57,0
8,40,0,0,1,0,74,219,1788983405571388832,56,14,0,1,0,1,6,14,56,0
9,41,0,1,0,0,75,879,1788983405571388832,56,14,0,1,0,1,6,15,56,0
9,40,0,0,0,0,74,878,1788983405571388832,56,14,0,1,0,1,6,14,56,0
8,28,0,0,1,0,44,220,1788983405571388864,58,14,0,1,0,1,6,14,58,0
9,28,0,0,0,0,44,880,1788983405571388896,58,14,0,1,0,1,6,14,58,0
9,29,0,1,0,0,45,881,1788983405571388928,58,14,0,1,0,1,6,15,58,0
9,28,1,2,0,0,60,882,1788983405571388960,58,14,0,1,0,1,6,14,59,0
9,29,1,3,0,0,61,883,1788983405571388960,58,14,0,1,0,1,6,15,59,0
8,12,0,0,1,0,12,221,1788983405571389056,60,14,0,1,0,1,6,14,60,0
9,12,1,2,0,0,28,884,1788983405571389088,60,14,0,1,0,1,6,14,61,0
9,13,1,3,0,0,29,885,1788983405571389088,60,14,0,1,0,1,6,15,61,0
9,13,0,1,0,0,13,886,1788983405571389088,60,14,0,1,0,1,6,15,60,0
9,12,0,0,0,0,12,887,1788983405571389120,60,14,0,1,0,1,6,14,60,0
8,4,0,0,1,0,4,222,1788983405571389120,62,14,0,1,0,1,6,14,62,0
9,5,0,1,0,0,5,888,1788983405571389184,62,14,0,1,0,1,6,15,62,0
9,4,0,0,0,0,4,889,1788983405571389184,62,14,0,1,0,1,6,14,62,0
9,4,1,2,0,0,20,891,1788983405571389216,62,14,0,1,0,1,6,14,63,0
9,5,1,3,0,0,21,890,1788983405571389216,62,14,0,1,0,1,6,15,63,0
8,30,0,0,1,0,46,223,1788983405571389344,0,16,0,1,0,1,6,16,0,0
9,31,0,1,0,0,47,892,1788983405571389344,0,16,0,1,0,1,6,17,0,0
9,30,0,0,0,0,46,893,1788983405571389344,0,16,0,1,0,1,6,16,0,0
9,30,1,2,0,0,62,894,1788983405571389408,0,16,0,1,0,1,6,16,1,0
9,31,1,3,0,0,63,895,1788983405571389408,0,16,0,1,0,1,6,17,1,0
8,48,0,0,1,0,96,224,1788983405571389472,2,16,0,1,0,1,6,16,2,0
9,48,1,2,0,0,110,896,1788983405571389472,2,16,0,1,0,1,6,16,3,0
9,49,1,3,0,0,111,897,1788983405571389472,2,16,0,1,0,1,6,17,3,0
9,49,0,1,0,0,97,898,1788983405571389504,2,16,0,1,0,1,6,17,2,0
9,48,0,0,0,0,96,899,1788983405571389536,2,16,0,1,0,1,6,16,2,0
9,14,1,2,0,0,30,900,1788983405571389856,4,16,0,1,0,1,6,16,5,0
9,15,1,3,0,0,31,901,1788983405571389856,4,16,0,1,0,1,6,17,5,0
8,14,0,0,1,0,14,225,1788983405571389856,4,16,0,1,0,1,6,16,4,0
9,14,0,0,0,0,14,902,1788983405571389888,4,16,0,1,0,1,6,16,4,0
9,15,0,1,0,0,15,903,1788983405571389952,4,16,0,1,0,1,6,17,4,0
9,42,1,2,0,0,90,904,1788983405571390016,6,16,0,1,0,1,6,16,7,0
9,43,1,3,0,0,91,905,1788983405571390016,6,16,0,1,0,1,6,17,7,0
8,42,0,0,1,0,76,226,1788983405571390080,6,16,0,1,0,1,6,16,6,0
9,43,0,1,0,0,77,906,1788983405571390208,6,16,0,1,0,1,6,17,6,0
9,42,0,0,0,0,76,907,1788983405571390208,6,16,0,1,0,1,6,16,6,0
9,54,1,2,0,0,116,908,1788983405571390208,8,16,0,1,0,1,6,16,9,0
9,55,1,3,0,0,117,909,1788983405571390240,8,16,0,1,0,1,6,17,9,0
8,54,0,0,1,0,102,227,1788983405571390240,8,16,0,1,0,1,6,16,8,0
9,55,0,1,0,0,103,910,1788983405571390336,8,16,0,1,0,1,6,17,8,0
9,54,0,0,0,0,102,911,1788983405571390368,8,16,0,1,0,1,6,16,8,0
7,16,0,0,1,0,32,228,1788983405571407520,1,0,7,1240,8,0,0,0,0,0
8,16,0,0,1,0,32,228,1788983405571408320,10,16,0,1,1,1,7,16,10,0
9,17,1,3,0,0,49,913,1788983405571408448,10,16,0,1,1,1,7,17,11,0
9,17,0,1,0,0,33,912,1788983405571408416,10,16,0,1,1,1,7,17,10,0
7,24,0,0,1,0,40,229,1788983405571408544,1,0,7,1240,12,0,0,0,0,0
7,22,0,0,1,0,38,230,1788983405571408800,1,0,7,1240,11,0,0,0,0,0
9,16,0,0,0,0,32,914,1788983405571408832,10,16,0,1,1,1,7,16,10,0
9,16,1,2,0,0,48,915,1788983405571409152,10,16,0,1,1,1,7,16,11,0
8,24,0,0,1,0,40,229,1788983405571409376,12,16,0,1,1,1,7,16,12,0
9,25,0,1,0,0,41,916,1788983405571409408,12,16,0,1,1,1,7,17,12,0
7,36,0,0,1,0,70,231,1788983405571409440,1,0,7,1240,18,0,0,0,0,0
9,25,1,3,0,0,57,917,1788983405571409440,12,16,0,1,1,1,7,17,13,0
8,22,0,0,1,0,38,230,1788983405571409632,14,16,0,1,1,1,7,16,14,0
9,23,0,1,0,0,39,919,1788983405571409760,14,16,0,1,1,1,7,17,14,0
9,23,1,3,0,0,55,918,1788983405571409760,14,16,0,1,1,1,7,17,15,0
9,24,1,2,0,0,56,920,1788983405571409888,12,16,0,1,1,1,7,16,13,0
9,24,0,0,0,0,40,921,1788983405571409888,12,16,0,1,1,1,7,16,12,0
7,38,0,0,1,0,72,232,1788983405571410016,1,0,7,1240,19,0,0,0,0,0
9,22,1,2,0,0,54,922,1788983405571410144,14,16,0,1,1,1,7,16,15,0
9,22,0,0,0,0,38,923,1788983405571410176,14,16,0,1,1,1,7,16,14,0
8,36,0,0,1,0,70,231,1788983405571410336,16,16,0,1,1,1,7,16,16,0
9,37,0,1,0,0,71,924,1788983405571410336,16,16,0,1,1,1,7,17,16,0
9,37,1,3,0,0,85,925,1788983405571410368,16,16,0,1,1,1,7,17,17,0
7,8,0,0,1,0,8,233,1788983405571410528,1,0,7,1240,4,0,0,0,0,0
9,36,0,0,0,0,70,926,1788983405571410720,16,16,0,1,1,1,7,16,16,0
9,36,1,2,0,0,84,927,1788983405571410816,16,16,0,1,1,1,7,16,17,0
7,32,0,0,1,0,66,234,1788983405571410816,1,0,7,1240,16,0,0,0,0,0
8,38,0,0,1,0,72,232,1788983405571410880,18,16,0,1,1,1,7,16,18,0
9,39,0,1,0,0,73,928,1788983405571410880,18,16,0,1,1,1,7,17,18,0
9,39,1,3,0,0,87,929,1788983405571410912,18,16,0,1,1,1,7,17,19,0
7,50,0,0,1,0,98,235,1788983405571411168,1,0,7,1240,25,0,0,0,0,0
9,38,1,2,0,0,86,930,1788983405571411200,18,16,0,1,1,1,7,16,19,0
9,38,0,0,0,0,72,931,1788983405571411424,18,16,0,1,1,1,7,16,18,0
8,8,0,0,1,0,8,233,1788983405571411424,20,16,0,1,1,1,7,16,20,0
9,9,0,1,0,0,9,932,1788983405571411456,20,16,0,1,1,1,7,17,20,0
9,9,1,3,0,0,25,933,1788983405571411552,20,16,0,1,1,1,7,17,21,0
7,6,0,0,1,0,6,236,1788983405571411680,1,0,7,1240,3,0,0,0,0,0
8,32,0,0,1,0,66,234,1788983405571411680,22,16,0,1,1,1,7,16,22,0
9,33,0,1,0,0,67,934,1788983405571411712,22,16,0,1,1,1,7,17,22,0
7,52,0,0,1,0,100,237,1788983405571411712,1,0,7,1240,26,0,0,0,0,0
9,33,1,3,0,0,81,935,1788983405571411744,22,16,0,1,1,1,7,17,23,0
9,8,0,0,0,0,8,936,1788983405571411808,20,16,0,1,1,1,7,16,20,0
9,8,1,2,0,0,24,937,1788983405571411872,20,16,0,1,1,1,7,16,21,0
8,50,0,0,1,0,98,235,1788983405571412128,24,16,0,1,1,1,7,16,24,0
9,51,1,3,0,0,113,938,1788983405571412128,24,16,0,1,1,1,7,17,25,0
9,51,0,1,0,0,99,939,1788983405571412160,24,16,0,1,1,1,7,17,24,0
7,18,0,0,1,0,34,238,1788983405571412128,1,0,7,1240,9,0,0,0,0,0
9,32,0,0,0,0,66,940,1788983405571412160,22,16,0,1,1,1,7,16,22,0
9,32,1,2,0,0,80,941,1788983405571412192,22,16,0,1,1,1,7,16,23,0
9,50,1,2,0,0,112,942,1788983405571412416,24,16,0,1,1,1,7,16,25,0
9,50,0,0,0,0,98,943,1788983405571412448,24,16,0,1,1,1,7,16,24,0
8,6,0,0,1,0,6,236,1788983405571412576,26,16,0,1,1,1,7,16,26,0
9,53,1,3,0,0,115,944,1788983405571412576,28,16,0,1,1,1,7,17,29,0
8,52,0,0,1,0,100,237,1788983405571412608,28,16,0,1,1,1,7,16,28,0
9,7,1,3,0,0,23,945,1788983405571412640,26,16,0,1,1,1,7,17,27,0
9,7,0,1,0,0,7,946,1788983405571412640,26,16,0,1,1,1,7,17,26,0
9,53,0,1,0,0,101,947,1788983405571412672,28,16,0,1,1,1,7,17,28,0
7,2,0,0,1,0,2,239,1788983405571412736,1,0,7,1240,1,0,0,0,0,0
9,6,0,0,0,0,6,948,1788983405571412928,26,16,0,1,1,1,7,16,26,0
9,6,1,2,0,0,22,949,1788983405571412928,26,16,0,1,1,1,7,16,27,0
9,52,1,2,0,0,114,950,1788983405571412960,28,16,0,1,1,1,7,16,29,0
9,52,0,0,0,0,100,951,1788983405571412960,28,16,0,1,1,1,7,16,28,0
8,18,0,0,1,0,34,238,1788983405571413024,30,16,0,1,1,1,7,16,30,0
9,19,0,1,0,0,35,953,1788983405571413056,30,16,0,1,1,1,7,17,30,0
9,19,1,3,0,0,51,952,1788983405571413056,30,16,0,1,1,1,7,17,31,0
7,46,0,0,1,0,94,240,1788983405571413312,1,0,7,1240,23,0,0,0,0,0
9,18,0,0,0,0,34,954,1788983405571413408,30,16,0,1,1,1,7,16,30,0
9,18,1,2,0,0,50,955,1788983405571413472,30,16,0,1,1,1,7,16,31,0
8,2,0,0,1,0,2,239,1788983405571413568,32,16,0,1,1,1,7,16,32,0
9,3,1,3,0,0,19,956,1788983405571413696,32,16,0,1,1,1,7,17,33,0
9,3,0,1,0,0,3,957,1788983405571413760,32,16,0,1,1,1,7,17,32,0
9,2,1,2,0,0,18,958,1788983405571414048,32,16,0,1,1,1,7,16,33,0
9,2,0,0,0,0,2,959,1788983405571414048,32,16,0,1,1,1,7,16,32,0
8,46,0,0,1,0,94,240,1788983405571414240,34,16,0,1,1,1,7,16,34,0
9,47,1,3,0,0,109,960,1788983405571414272,34,16,0,1,1,1,7,17,35,0
9,47,0,1,0,0,95,961,1788983405571414272,34,16,0,1,1,1,7,17,34,0
9,46,1,2,0,0,108,962,1788983405571414528,34,16,0,1,1,1,7,16,35,0
9,46,0,0,0,0,94,963,1788983405571414656,34,16,0,1,1,1,7,16,34,0
7,0,0,0,1,0,0,241,1788983405571416512,0,1,4,1232,0,0,0,0,0,0
7,34,0,0,1,0,68,242,1788983405571417024,1,0,7,1240,17,0,0,0,0,0
8,0,0,0,1,0,0,241,1788983405571417280,36,16,0,1,0,0,4,16,36,0
9,1,0,1,0,0,1,964,1788983405571417344,36,16,0,1,0,0,4,17,36,0
9,1,1,3,0,0,17,965,1788983405571417376,36,16,0,1,0,0,4,17,37,0
7,26,0,0,1,0,42,243,1788983405571418240,1,0,7,1240,13,0,0,0,0,0
9,0,0,0,0,0,0,968,1788983405571418272,36,16,0,1,0,0,4,16,36,0
8,34,0,0,1,0,68,242,1788983405571418464,38,16,0,1,1,1,7,16,38,0
9,35,0,1,0,0,69,966,1788983405571418464,38,16,0,1,1,1,7,17,38,0
9,34,0,0,0,0,68,967,1788983405571418464,38,16,0,1,1,1,7,16,38,0
9,35,1,3,0,0,83,969,1788983405571418528,38,16,0,1,1,1,7,17,39,0
9,34,1,2,0,0,82,970,1788983405571418528,38,16,0,1,1,1,7,16,39,0
7,20,0,0,1,0,36,244,1788983405571419008,1,0,7,1240,10,0,0,0,0,0
9,0,1,2,0,0,16,971,1788983405571419136,36,16,0,1,0,0,4,16,37,0
7,44,0,0,1,0,78,245,1788983405571419232,1,0,7,1240,22,0,0,0,0,0
7,62,0,0,1,0,132,246,1788983405571419456,1,0,7,1240,31,0,0,0,0,0
7,10,0,0,1,0,10,247,1788983405571419520,1,0,7,1240,5,0,0,0,0,0
7,56,0,0,1,0,104,248,1788983405571419680,1,0,7,1240,28,0,0,0,0,0
8,26,0,0,1,0,42,243,1788983405571419712,40,16,0,1,1,1,7,16,40,0
9,27,0,1,0,0,43,973,1788983405571419744,40,16,0,1,1,1,7,17,40,0
9,26,0,0,0,0,42,972,1788983405571419744,40,16,0,1,1,1,7,16,40,0
9,26,1,2,0,0,58,974,1788983405571419776,40,16,0,1,1,1,7,16,41,0
9,27,1,3,0,0,59,975,1788983405571419776,40,16,0,1,1,1,7,17,41,0
7,58,0,0,1,0,106,249,1788983405571419808,1,0,7,1240,29,0,0,0,0,0
7,60,0,0,1,0,130,250,1788983405571420032,1,0,7,1240,30,0,0,0,0,0
7,40,0,0,1,0,74,251,1788983405571420256,1,0,7,1240,20,0,0,0,0,0
7,0,2,0,1,0,134,252,1788983405571420256,1,0,7,1240,0,1,0,0,0,0
8,20,0,0,1,0,36,244,1788983405571420384,42,16,0,1,1,1,7,16,42,0
7,28,0,0,1,0,44,253,1788983405571420416,1,0,7,1240,14,0,0,0,0,0
